,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-06-04,CRM,"Salesforce.com,...","121,638",amc,0.61,0.93,0.32,+52.46% ,5.06%
2019-06-04,HQY,"Healthequity, I...","4,967",amc,0.34,0.41,0.07,+20.59% ,-2.38%
2019-06-04,TIF,Tiffany & Co.,"11,252",bmo,1.01,1.03,0.02,+1.98% ,2.60%
2019-06-04,GME,Gamestop Corp.,442,amc,-0.02,0.07,0.09,+450.00% ,-35.55%
2019-06-04,CBRL,Cracker Barrel...,"4,092",bmo,2.05,2.09,0.04,+1.95% ,3.62%
2019-06-04,AMBA,"Ambarella, Inc....","1,579",amc,-0.05,0.01,0.06,+120.00% ,0.08%
2019-06-04,PVTL,Pivotal Softwar...,"2,744",amc,-0.05,-0.03,0.02,+40.00% ,-41.26%
2019-06-04,NAV,Navistar Intern...,"3,078",bmo,0.88,1.06,0.18,+20.45% ,9.20%
2019-06-04,GWRE,Guidewire Softw...,"8,317",amc,0.08,0.18,0.1,+125.00% ,-3.01%
2019-06-04,DCI,Donaldson Compa...,"6,165",bmo,0.62,0.58,-0.04,-6.45% ,0.37%
2019-06-04,CMD,Cantel Medical...,"3,306",bmo,0.55,0.55,0.0,0.00% ,2.73%
2019-06-04,NX,Quanex Building...,591,amc,0.13,0.19,0.06,+46.15% ,2.24%
2019-06-04,OESX,Orion Energy Sy...,87,bmo,-0.05,-0.03,0.02,+40.00% ,24.00%
