,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-03-04,CRM,"Salesforce.com,...","121,638",amc,0.56,0.70,+0.14 ,+25.00% ,-0.97%
2019-03-04,YY,Yy Inc.,"4,105",amc,1.78,1.87,+0.09 ,+5.06% ,13.05%
2019-03-04,PLCE,Children's Plac...,"1,575",--,2.11,1.10,-1.01 ,-47.87% ,--
2019-03-04,CTRP,Ctrip.com Inter...,"20,637",amc,-0.05,0.13,+0.18 ,+360.00% ,19.78%
2019-03-04,LUNA,Luna Innovation...,140,bmo,0.0,0.00,--,--,16.62%
2019-03-04,ADUS,Addus Homecare...,"1,012",amc,0.51,0.55,+0.04 ,+7.84% ,0.62%
2019-03-04,CLAR,Clarus Corporat...,434,amc,0.21,0.19,-0.02 ,-9.52% ,-1.72%
2019-03-04,VNET,"21vianet Group,...",799,amc,0.1,-0.12,-0.22 ,-220.00% ,-5.91%
2019-03-04,BCRX,Biocryst Pharma...,374,bmo,-0.26,-0.25,+0.01 ,+3.85% ,2.09%
2019-03-04,SESN,"Sesen Bio, Inc....",98,--,-0.07,-0.09,-0.02 ,-28.57% ,--
2019-03-04,CPTA,Capitala Financ...,158,amc,0.24,0.22,-0.02 ,-8.33% ,-6.98%
2019-03-04,IPAR,"Inter Parfums,...","2,098",bmo,0.19,0.26,+0.07 ,+36.84% ,2.07%
2019-03-04,GRBK,Green Brick Par...,482,amc,0.26,0.34,+0.08 ,+30.77% ,-4.31%
2019-03-04,PKOH,Park-ohio Holdi...,385,amc,0.88,1.20,+0.32 ,+36.36% ,5.73%
2019-03-04,STRL,Sterling Constr...,320,amc,0.19,0.21,+0.02 ,+10.53% ,-2.62%
2019-03-04,LJPC,La Jolla Pharma...,236,amc,-1.76,-1.73,+0.03 ,+1.70% ,10.58%
2019-03-04,USAS,Americas Silver...,227,--,-0.01,-0.16,-0.15 ,"-1,500.00% ",--
2019-03-04,ADMS,Adamas Pharmace...,165,amc,-1.32,-1.06,+0.26 ,+19.70% ,-32.84%
2019-03-04,GAIA,"Gaia, Inc.",125,amc,-0.53,-0.62,-0.09 ,-16.98% ,-15.44%
2019-03-04,OTIC,"Otonomy, Inc.",77,amc,-0.42,-0.42,0.00 ,0.00% ,4.64%
2019-03-04,KTOV,Kitov Pharmaceu...,15,--,-0.01,--,--,--,--
