,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2017-11-09,NVDA,Nvidia Corporat...,"97,580",amc,0.94,--,--,--,5.27%
2017-11-09,DIS,The Walt Disney...,"256,367",amc,1.12,--,--,--,2.05%
2017-11-09,M,"Macy's, Inc.","6,703",bmo,0.19,--,--,--,10.98%
2017-11-09,TTD,The Trade Desk...,"10,586",amc,0.26,--,--,--,-13.98%
2017-11-09,CSIQ,Canadian Solar...,"1,327",bmo,0.22,--,--,--,-10.76%
2017-11-09,GOOS,Canada Goose Ho...,"4,493",bmo,0.16,--,--,--,14.08%
2017-11-09,KSS,Kohl's Corporat...,"7,823",bmo,0.72,--,--,--,0.93%
2017-11-09,UBNT,Ubiquiti Networ...,"9,389",bmo,0.79,--,--,--,-3.81%
2017-11-09,AYX,"Alteryx, Inc.","7,253",amc,-0.08,--,--,--,15.89%
2017-11-09,JWN,"Nordstrom, Inc....","4,946",amc,0.63,--,--,--,0.00%
2017-11-09,HIMX,Himax Technolog...,606,bmo,0.04,--,--,--,-1.22%
2017-11-09,UPLD,Upland Software...,995,amc,0.24,--,--,--,-1.51%
2017-11-09,HTZ,Hertz Global Ho...,"1,372",amc,1.47,--,--,--,-2.25%
2017-11-09,MCFT,Mastercraft Boa...,393,amc,0.41,--,--,--,-1.83%
2017-11-09,AZRE,Azure Power Glo...,435,amc,-0.95,--,--,--,-2.28%
2017-11-09,TRP,Transcanada Cor...,"46,291",bmo,0.56,--,--,--,0.10%
2017-11-09,ACRX,Acelrx Pharmace...,193,amc,-0.26,--,--,--,1.28%
2017-11-09,PLYM,Plymouth Ind Re...,152,amc,0.42,--,--,--,0.00%
2017-11-09,TRXC,"Transenterix, I...",285,amc,-0.09,--,--,--,-0.35%
2017-11-09,LGND,Ligand Pharmace...,"2,300",amc,0.6,--,--,--,-3.42%
2017-11-09,SGMO,Sangamo Therape...,"1,315",amc,-0.2,--,--,--,9.35%
2017-11-09,PBYI,Puma Biotechnol...,472,amc,-2.75,--,--,--,-19.03%
2017-11-09,SNH,Senior Housing...,"2,042",bmo,0.45,--,--,--,-0.68%
2017-11-09,PEGI,Pattern Energy...,"2,290",bmo,-0.12,--,--,--,-3.23%
2017-11-09,AZN,Astrazeneca Plc...,"103,697",bmo,0.57,--,--,--,-0.66%
