,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-02-15,SHOP,Shopify Inc.,"34,974",bmo,0.05,--,--,--,0.28%
2018-02-15,ANET,Arista Networks...,"20,745",amc,1.45,--,--,--,-18.99%
2018-02-15,CYBR,Cyberark Softwa...,"4,849",bmo,0.36,--,--,--,7.72%
2018-02-15,WM,Waste Managemen...,"49,476",bmo,0.83,--,--,--,1.72%
2018-02-15,TRP,Transcanada Cor...,"46,291",--,0.58,--,--,--,--
2018-02-15,ZTS,Zoetis Inc.,"54,653",bmo,0.66,--,--,--,5.43%
2018-02-15,HII,Huntington Inga...,"9,579",bmo,2.92,--,--,--,5.80%
2018-02-15,SSNC,Ss&c Technologi...,"14,679",amc,0.53,--,--,--,-0.56%
2018-02-15,KIM,Kimco Realty Co...,"7,787",bmo,0.38,--,--,--,2.88%
2018-02-15,ED,Consolidated Ed...,"29,050",amc,0.78,--,--,--,0.86%
2018-02-15,INCY,Incyte Corporat...,"18,287",bmo,-0.52,--,--,--,-2.93%
2018-02-15,WATT,Energous Corpor...,133,--,-0.59,--,--,--,--
2018-02-15,AUY,Yamana Gold Inc...,"2,404",amc,0.03,--,--,--,-9.57%
2018-02-15,CGNX,Cognex Corporat...,"7,623",amc,0.25,--,--,--,-5.15%
2018-02-15,NICE,Nice Ltd.,"8,703",bmo,1.32,--,--,--,1.61%
2018-02-15,DLR,Digital Realty...,"25,211",amc,1.52,--,--,--,-3.08%
2018-02-15,CBS,Cbs Corporation...,"19,494",amc,1.14,--,--,--,-2.38%
2018-02-15,ACOR,Acorda Therapeu...,354,bmo,1.09,--,--,--,-1.95%
2018-02-15,AMN,Amn Healthcare...,"2,538",amc,0.63,--,--,--,4.34%
2018-02-15,STAG,Stag Industrial...,"3,846",amc,0.43,--,--,--,2.39%
2018-02-15,EQT,Eqt Corporation...,"3,953",bmo,0.22,--,--,--,9.96%
2018-02-15,ECOL,"Us Ecology, Inc...","1,349",amc,0.64,--,--,--,13.13%
2018-02-15,YNDX,Yandex N.v.,"12,729",bmo,0.27,--,--,--,7.89%
2018-02-15,MFA,"Mfa Financial,...","3,267",bmo,0.2,--,--,--,3.65%
2018-02-15,CVE,Cenovus Energy...,"10,997",bmo,0.1,--,--,--,-5.18%
