,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-04-27,XOM,Exxon Mobil Cor...,"322,113",bmo,1.14,1.09,-0.05,-4.39% ,-3.80%
2018-04-27,CVX,Chevron Corpora...,"235,311",bmo,1.45,1.9,0.45,+31.03% ,1.93%
2018-04-27,D,Dominion Energy...,"62,504",bmo,1.03,1.14,0.11,+10.68% ,2.08%
2018-04-27,WRK,Westrock Compan...,"9,786",bmo,0.83,0.83,0.0,0.00% ,-5.53%
2018-04-27,NRZ,New Residential...,"6,464",bmo,0.55,0.58,0.03,+5.45% ,2.42%
2018-04-27,PSX,Phillips 66,"43,904",bmo,0.91,1.04,0.13,+14.29% ,-1.05%
2018-04-27,VTR,"Ventas, Inc.","25,014",bmo,1.01,0.96,-0.05,-4.95% ,8.68%
2018-04-27,COG,Cabot Oil & Gas...,"10,006",bmo,0.26,0.28,0.02,+7.69% ,0.64%
2018-04-27,TRP,Transcanada Cor...,"46,291",bmo,0.64,0.78,0.14,+21.88% ,-0.54%
2018-04-27,CL,Colgate-palmoli...,"62,792",bmo,0.73,0.74,0.01,+1.37% ,-0.02%
2018-04-27,E,Eni Spa,"59,346",--,0.59,0.66,0.07,+11.86% ,--
2018-04-27,HMC,Honda Motor Co....,"46,520",bmo,0.46,0.56,0.1,+21.74% ,-1.58%
2018-04-27,WY,Weyerhaeuser Co...,"19,819",bmo,0.33,0.36,0.03,+9.09% ,0.95%
2018-04-27,LYB,Lyondellbasell...,"32,374",bmo,2.8,3.11,0.31,+11.07% ,0.17%
2018-04-27,SPG,Simon Property...,"50,350",bmo,2.83,2.87,0.04,+1.41% ,3.98%
2018-04-27,PSXP,Phillips 66 Par...,"6,275",bmo,0.83,0.87,0.04,+4.82% ,-1.46%
2018-04-27,CCJ,Cameco Corporat...,"4,279",bmo,-0.02,0.05,0.07,+350.00% ,3.08%
2018-04-27,SNY,Sanofi,"108,291",bmo,0.74,0.79,0.05,+6.76% ,-1.88%
2018-04-27,CHTR,Charter Communi...,"89,739",bmo,0.44,0.7,0.26,+59.09% ,-11.68%
2018-04-27,POR,Portland Genera...,"4,916",bmo,0.65,0.72,0.07,+10.77% ,2.27%
2018-04-27,DDAIF,Daimler Ag,"58,941",--,2.44,2.61,0.17,+6.97% ,--
2018-04-27,AIMC,Altra Industria...,"2,209",bmo,0.61,0.66,0.05,+8.20% ,-2.97%
2018-04-27,IPG,Interpublic Gro...,"9,041",bmo,0.04,0.03,-0.01,-25.00% ,-2.45%
2018-04-27,DOV,Dover Corporati...,"14,931",bmo,1.13,1.16,0.03,+2.65% ,1.29%
2018-04-27,GLOP,Gaslog Partners...,881,bmo,0.49,0.59,0.1,+20.41% ,-0.85%
