,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-06-06,CLDR,"Cloudera, Inc.","1,437",amc,-0.18,-0.17,+0.01 ,+5.56% ,-6.69%
2018-06-06,OKTA,"Okta, Inc.","14,577",amc,-0.16,-0.09,+0.07 ,+43.75% ,-6.02%
2018-06-06,FIVE,"Five Below, Inc...","7,133",amc,0.32,0.35,+0.03 ,+9.37% ,21.86%
2018-06-06,MDB,"Mongodb, Inc.","8,626",amc,-0.44,--,--,--,-3.28%
2018-06-06,THO,Thor Industries...,"3,206",amc,2.65,2.53,-0.12 ,-4.53% ,2.40%
2018-06-06,ZS,"Zscaler, Inc.","10,437",amc,-0.08,--,--,--,23.30%
2018-06-06,SIG,Signet Jewelers...,903,bmo,-0.11,0.10,+0.21 ,+190.91% ,18.39%
2018-06-06,CMTL,Comtech Telecom...,676,amc,0.11,0.34,+0.23 ,+209.09% ,0.15%
2018-06-06,UNFI,United Natural...,505,amc,0.93,1.04,+0.11 ,+11.83% ,-14.29%
2018-06-06,SCWX,Secureworks Cor...,"1,021",bmo,-0.06,-0.06,0.00 ,0.00% ,0.84%
2018-06-06,AMSC,American Superc...,208,amc,-0.31,-0.25,+0.06 ,+19.35% ,-7.43%
2018-06-06,BF.B,Brown-forman Co...,"27,281",bmo,0.22,0.23,+0.01 ,+4.55% ,-6.09%
2018-06-06,ABM,Abm Industries...,"2,703",amc,0.45,0.47,+0.02 ,+4.44% ,10.97%
2018-06-06,CVGW,"Calavo Growers,...","1,693",--,0.84,0.80,-0.04 ,-4.76% ,--
2018-06-06,GEF,"Greif, Inc.","1,635",amc,0.84,0.76,-0.08 ,-9.52% ,-7.33%
2018-06-06,REVG,"Rev Group, Inc....",877,amc,0.36,0.24,-0.12 ,-33.33% ,-18.93%
2018-06-06,VRA,"Vera Bradley, I...",391,bmo,-0.1,-0.04,+0.06 ,+60.00% ,6.89%
2018-06-06,SEAC,Seachange Inter...,51,amc,-0.12,-0.11,+0.01 ,+8.33% ,4.33%
