,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-08-14,CGC,Canopy Growth C...,"13,887",amc,-0.12,-0.31,-0.19 ,-158.33% ,30.42%
2018-08-14,CRON,Cronos Group In...,"5,140",bmo,-0.01,--,--,--,-3.09%
2018-08-14,HD,"The Home Depot,...","232,667",bmo,2.84,3.05,+0.21 ,+7.39% ,-0.54%
2018-08-14,CSIQ,Canadian Solar...,"1,327",bmo,0.33,0.26,-0.07 ,-21.21% ,-1.99%
2018-08-14,AAP,Advance Auto Pa...,"11,522",bmo,1.85,1.97,+0.12 ,+6.49% ,7.79%
2018-08-14,RGSE,Real Goods Sola...,31,amc,-0.33,-0.46,-0.13 ,-39.39% ,-7.65%
2018-08-14,A,Agilent Technol...,"23,937",amc,0.63,0.67,+0.04 ,+6.35% ,-3.03%
2018-08-14,CREE,"Cree, Inc.","6,271",amc,0.08,0.11,+0.03 ,+37.50% ,-7.78%
2018-08-14,WPM,Silver Wheaton...,"10,454",amc,0.14,0.16,+0.02 ,+14.29% ,-8.08%
2018-08-14,ROSE,Klr Energy Acqu...,153,amc,0.4,-0.44,-0.84 ,-210.00% ,-6.38%
2018-08-14,ARRY,Array Biopharma...,"10,458",bmo,-0.24,-0.24,0.00 ,0.00% ,-2.59%
2018-08-14,CRMD,Cormedix Inc,219,amc,-0.5,-0.50,0.00 ,0.00% ,-15.11%
2018-08-14,AMRH,"Ameri Holdings,...",18,bmo,-0.08,-0.07,+0.01 ,+12.50% ,-8.05%
2018-08-14,TPR,"Tapestry, Inc.","8,774",bmo,0.57,0.60,+0.03 ,+5.26% ,12.01%
2018-08-14,RWLK,Rewalk Robotics...,20,bmo,-4.5,-4.50,0.00 ,0.00% ,-13.89%
2018-08-14,TTNP,Titan Pharmaceu...,17,--,-0.9,-0.24,+0.66 ,+73.33% ,--
2018-08-14,EYE,National Vision...,"2,350",bmo,0.19,--,--,--,-0.27%
2018-08-14,CPIX,Cumberland Phar...,99,amc,-0.08,0.01,+0.09 ,+112.50% ,-1.60%
2018-08-14,GALT,Galectin Therap...,181,--,-0.12,-0.11,+0.01 ,+8.33% ,--
2018-08-14,SCON,Superconductor...,5,bmo,-1.7,-1.24,+0.46 ,+27.06% ,-7.05%
2018-08-14,PETQ,"Petiq, Inc.",986,amc,0.39,0.66,+0.27 ,+69.23% ,10.50%
2018-08-14,SESN,"Sesen Bio, Inc....",95,--,-0.12,-0.16,-0.04 ,-33.33% ,--
2018-08-14,VIAV,Viavi Solutions...,"3,220",amc,0.11,0.14,+0.03 ,+27.27% ,-4.30%
2018-08-14,CGIX,Cancer Genetics...,10,bmo,-0.13,-0.13,0.00 ,0.00% ,0.51%
2018-08-14,MAG,Mag Silver Corp...,893,--,-0.02,-0.03,-0.01 ,-50.00% ,--
