,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-05-15,HD,"The Home Depot,...","232,667",bmo,2.06,2.08,+0.02 ,+0.97% ,-1.62%
2018-05-15,BOOT,Boot Barn Holdi...,992,amc,0.17,0.17,0.00 ,0.00% ,11.66%
2018-05-15,CRMD,Cormedix Inc,219,--,-0.5,-0.70,-0.20 ,-40.00% ,--
2018-05-15,NM,Navios Maritime...,56,bmo,-2.6,-3.00,-0.40 ,-15.38% ,-5.93%
2018-05-15,AMRH,"Ameri Holdings,...",18,--,-0.08,-0.11,-0.03 ,-37.50% ,--
2018-05-15,BMA,Macro Bank Inc....,"4,776",--,2.44,2.64,+0.20 ,+8.20% ,--
2018-05-15,GAIN,Gladstone Inves...,369,amc,0.18,0.21,+0.03 ,+16.67% ,-2.31%
2018-05-15,TTNP,Titan Pharmaceu...,17,amc,-0.78,-0.72,+0.06 ,+7.69% ,3.82%
2018-05-15,EYE,National Vision...,"2,350",bmo,0.4,--,--,--,-3.12%
2018-05-15,VTVT,Vtv Therapeutic...,72,--,-0.35,-0.30,+0.05 ,+14.29% ,--
2018-05-15,NTEC,Intec Pharma Lt...,129,--,-0.28,-0.41,-0.13 ,-46.43% ,--
2018-05-15,NLST,"Netlist, Inc.",48,amc,-0.03,-0.06,-0.03 ,-100.00% ,-14.78%
2018-05-15,CLMT,Calumet Special...,324,amc,-0.45,-0.04,+0.41 ,+91.11% ,1.89%
2018-05-15,PTN,Palatin Technol...,222,bmo,-0.04,0.00,+0.04 ,+100.00% ,-7.63%
2018-05-15,PETQ,"Petiq, Inc.",986,amc,0.05,0.09,+0.04 ,+80.00% ,4.76%
2018-05-15,EXP,Eagle Materials...,"3,862",bmo,1.04,0.76,-0.28 ,-26.92% ,2.19%
2018-05-15,ALT,"Pharmathene, In...",33,bmo,-15.02,--,--,--,2.57%
2018-05-15,CIB,Bancolombia S.a...,"12,266",--,0.83,0.78,-0.05 ,-6.02% ,--
2018-05-15,SE,Sea Limited Spo...,"11,679",--,-0.64,--,--,--,--
2018-05-15,LPL,"Lg Display Co.,...","5,331",--,0.1,-0.08,-0.18 ,-180.00% ,--
2018-05-15,BHVN,Biohaven Pharma...,"1,911",--,-0.89,-2.32,-1.43 ,-160.67% ,--
2018-05-15,VRTU,Virtusa Corpora...,"1,354",bmo,0.55,0.55,0.00 ,0.00% ,-2.86%
2018-05-15,GHG,Greentree Hospi...,"1,331",bmo,0.09,--,--,--,2.34%
2018-05-15,AZZ,Azz Inc.,"1,205",bmo,0.39,--,--,--,-12.10%
2018-05-15,FPH,Five Point Hold...,"1,192",amc,-0.05,-0.10,-0.05 ,-100.00% ,-0.49%
