,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2019-02-13,CSCO,"Cisco Systems,...","245,543",amc,0.72,0.73,0.01,+1.39% ,1.89%
2019-02-13,CTL,"Centurylink, In...","12,397",amc,0.36,0.37,0.01,+2.78% ,-13.06%
2019-02-13,NTAP,"Netapp, Inc.","14,262",amc,1.15,1.2,0.05,+4.35% ,-5.48%
2019-02-13,CF,Cf Industries H...,"10,426",amc,0.51,0.21,-0.3,-58.82% ,-0.23%
2019-02-13,NLY,Annaly Capital...,"13,601",amc,0.28,0.29,0.01,+3.57% ,-1.16%
2019-02-13,TEVA,Teva Pharmaceut...,"8,044",bmo,0.56,0.53,-0.03,-5.36% ,-7.79%
2019-02-13,FOSL,"Fossil Group, I...",528,amc,1.27,1.01,-0.26,-20.47% ,-3.30%
2019-02-13,MRO,Marathon Oil Co...,"11,173",amc,0.13,0.15,0.02,+15.38% ,8.75%
2019-02-13,AB,Alliancebernste...,"2,871",bmo,0.64,0.64,0.0,0.00% ,-1.51%
2019-02-13,VNDA,Vanda Pharmaceu...,688,amc,0.13,0.26,0.13,+100.00% ,9.23%
2019-02-13,WMB,Williams Compan...,"33,409",amc,0.22,0.19,-0.03,-13.64% ,-0.63%
2019-02-13,YELP,Yelp Inc.,"2,633",amc,0.36,0.53,0.17,+47.22% ,-0.70%
2019-02-13,DIOD,Diodes Incorpor...,"1,895",amc,0.62,0.65,0.03,+4.84% ,8.64%
2019-02-13,MFC,Manulife Financ...,"36,506",amc,0.5,0.49,-0.01,-2.00% ,1.52%
2019-02-13,PXD,Pioneer Natural...,"23,254",amc,1.4,1.18,-0.22,-15.71% ,-1.97%
2019-02-13,ASGN,Asgn Incorporat...,"3,188",amc,1.15,1.14,-0.01,-0.87% ,-2.97%
2019-02-13,CIM,Chimera Investm...,"3,578",bmo,0.56,0.58,0.02,+3.57% ,-1.63%
2019-02-13,GOLD,Barrick Gold Co...,"30,152",bmo,0.06,0.06,0.0,0.00% ,-4.11%
2019-02-13,MGM,Mgm Resorts Int...,"15,359",amc,0.13,0.14,0.01,+7.69% ,-6.36%
2019-02-13,AIG,American Intern...,"48,654",amc,0.47,-0.63,-1.1,-234.04% ,-9.03%
2019-02-13,GLPI,Gaming And Leis...,"8,084",bmo,0.84,0.84,0.0,0.00% ,-0.63%
2019-02-13,CHEF,The Chefs' Ware...,"1,025",amc,0.32,0.32,0.0,0.00% ,-6.63%
2019-02-13,SPWR,Sunpower Corpor...,"1,565",amc,-0.35,-0.21,0.14,+40.00% ,5.89%
2019-02-13,SKT,Tanger Factory...,"1,505",amc,0.62,0.64,0.02,+3.23% ,-1.89%
2019-02-13,HCP,"Hcp, Inc.","15,171",amc,0.43,0.43,0.0,0.00% ,0.62%
