,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-10-22,HAL,Halliburton Com...,"20,128",bmo,0.49,0.5,0.01,+2.04% ,-3.04%
2018-10-22,KMB,Kimberly-clark...,"47,121",bmo,1.64,1.71,0.07,+4.27% ,-3.47%
2018-10-22,LOGI,Logitech Intern...,"6,491",amc,0.46,0.49,0.03,+6.52% ,-9.62%
2018-10-22,AMTD,Td Ameritrade H...,"28,346",amc,0.88,0.92,0.04,+4.55% ,2.75%
2018-10-22,CDNS,Cadence Design...,"20,911",amc,0.41,0.49,0.08,+19.51% ,15.37%
2018-10-22,CR,Crane Company,"5,064",amc,1.45,1.62,0.17,+11.72% ,-1.03%
2018-10-22,ZION,Zions Bancorpor...,"8,436",amc,0.96,1.04,0.08,+8.33% ,4.04%
2018-10-22,HAS,"Hasbro, Inc.","13,456",bmo,2.24,1.93,-0.31,-13.84% ,-3.09%
2018-10-22,PII,Polaris Industr...,"5,142",bmo,1.57,1.86,0.29,+18.47% ,2.67%
2018-10-22,IQV,Iqvia Holdings...,"31,736",bmo,1.39,1.42,0.03,+2.16% ,-0.35%
2018-10-22,MC,Moelis & Compan...,"2,045",amc,0.63,0.62,-0.01,-1.59% ,-16.71%
2018-10-22,HLX,Helix Energy So...,"1,287",amc,0.12,0.18,0.06,+50.00% ,-3.51%
2018-10-22,HXL,Hexcel Corporat...,"6,909",amc,0.8,0.8,0.0,0.00% ,-3.04%
2018-10-22,RYAAY,Ryanair Holding...,"15,848",--,4.62,4.42,-0.2,-4.33% ,--
2018-10-22,LII,Lennox Internat...,"11,297",bmo,2.91,2.72,-0.19,-6.53% ,0.92%
2018-10-22,ELS,Equity Lifestyl...,"11,240",amc,1.0,1.03,0.03,+3.00% ,1.44%
2018-10-22,BRO,"Brown & Brown,...","9,804",amc,0.34,0.38,0.04,+11.76% ,-3.88%
2018-10-22,ACC,American Campus...,"6,531",amc,0.43,0.44,0.01,+2.33% ,-1.41%
2018-10-22,SLM,Slm Corporation...,"4,210",amc,0.23,0.23,0.0,0.00% ,-2.46%
2018-10-22,TCF,Tcf Financial C...,"3,505",bmo,0.49,0.51,0.02,+4.08% ,-6.28%
2018-10-22,CBU,Community Bank...,"3,407",bmo,0.79,0.84,0.05,+6.33% ,-1.31%
2018-10-22,BOH,Bank Of Hawaii...,"3,406",bmo,1.34,1.36,0.02,+1.49% ,-1.73%
2018-10-22,ONB,Old National Ba...,"2,940",bmo,0.32,0.34,0.02,+6.25% ,-3.31%
2018-10-22,ADC,Agree Realty Co...,"2,687",amc,0.71,0.72,0.01,+1.41% ,1.81%
2018-10-22,SSB,South State Cor...,"2,660",amc,1.44,1.33,-0.11,-7.64% ,-5.31%
