,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-08-28,TLRY,"Tilray, Inc.","4,568",amc,-0.09,--,--,--,20.64%
2018-08-28,BBY,"Best Buy Co., I...","19,198",bmo,0.83,0.91,+0.08 ,+9.64% ,-5.01%
2018-08-28,PSEC,Prospect Capita...,"2,444",amc,0.2,0.22,+0.02 ,+10.00% ,3.36%
2018-08-28,SCVL,"Shoe Carnival,...",423,amc,0.57,0.76,+0.19 ,+33.33% ,13.09%
2018-08-28,BMO,Bank Of Montrea...,"49,305",bmo,1.75,1.82,+0.07 ,+4.00% ,0.22%
2018-08-28,HPE,Hewlett Packard...,"20,315",amc,0.38,0.44,+0.06 ,+15.79% ,-0.18%
2018-08-28,TIF,Tiffany & Co.,"11,472",bmo,1.0,1.17,+0.17 ,+17.00% ,0.99%
2018-08-28,BOX,"Box, Inc.","2,556",amc,-0.06,-0.05,+0.01 ,+16.67% ,-10.94%
2018-08-28,BNS,Bank Of Nova Sc...,"66,316",bmo,1.37,1.36,-0.01 ,-0.73% ,-1.69%
2018-08-28,LCI,Lannett Co Inc,237,amc,0.64,0.64,0.00 ,0.00% ,-3.60%
2018-08-28,BJ,Bj's Wholesale...,"3,605",bmo,0.27,--,--,--,-0.88%
2018-08-28,HRB,"H&r Block, Inc....","5,823",amc,-0.79,-0.72,+0.07 ,+8.86% ,0.77%
2018-08-28,YRD,Yirendai Ltd.,800,amc,0.55,1.08,+0.53 ,+96.36% ,10.65%
2018-08-28,CTLT,"Catalent, Inc.","8,081",bmo,0.61,0.67,+0.06 ,+9.84% ,-0.32%
2018-08-28,HAIN,The Hain Celest...,"2,330",bmo,0.26,0.27,+0.01 ,+3.85% ,-6.43%
2018-08-28,FOCS,Focus Financial...,"1,925",amc,0.37,--,--,--,3.12%
2018-08-28,SXI,Standex Interna...,925,bmo,1.59,1.60,+0.01 ,+0.63% ,-8.85%
2018-08-28,SCSC,"Scansource, Inc...",842,amc,0.78,0.77,-0.01 ,-1.28% ,-12.75%
2018-08-28,OOMA,"Ooma, Inc.",223,amc,-0.06,-0.05,+0.01 ,+16.67% ,1.23%
