,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
2018-01-17,BAC,Bank Of America...,"278,210",bmo,0.44,--,--,--,-0.19%
2018-01-17,GS,The Goldman Sac...,"76,058",bmo,4.9,--,--,--,-1.86%
2018-01-17,KMI,"Kinder Morgan,...","47,788",amc,0.18,--,--,--,-2.86%
2018-01-17,AA,Alcoa Corp.,"4,291",amc,1.23,--,--,--,-7.00%
2018-01-17,USB,U.s. Bancorp,"85,462",bmo,0.87,--,--,--,-1.45%
2018-01-17,SCHW,The Charles Sch...,"54,548",bmo,0.41,--,--,--,1.01%
2018-01-17,FAST,Fastenal Compan...,"18,366",bmo,0.23,--,--,--,-5.84%
2018-01-17,ASML,Asml Holding N....,"88,367",bmo,1.25,--,--,--,6.87%
2018-01-17,PTC,Ptc Inc.,"10,679",amc,0.3,--,--,--,4.87%
2018-01-17,SLM,Slm Corporation...,"4,210",amc,0.19,--,--,--,-2.26%
2018-01-17,WAFD,Washington Fede...,"2,828",--,0.51,--,--,--,--
2018-01-17,EGBN,"Eagle Bancorp,...","1,904",amc,0.89,--,--,--,-1.21%
2018-01-17,PLXS,Plexus Corp.,"1,787",amc,0.8,--,--,--,-6.59%
2018-01-17,BPFH,Boston Private...,"1,020",amc,0.23,--,--,--,-0.95%
2018-01-17,CTBI,Community Trust...,752,--,0.76,--,--,--,--
2018-01-17,NVEC,Nve Corporation...,334,amc,0.63,--,--,--,-0.52%
2018-01-17,FCCO,First Community...,152,--,0.29,--,--,--,--
