,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret
0,BBY,"Best Buy Co., I...","19,951",bmo,0.88,1.02,+0.14 ,+15.91% ,-4.84%
1,MDT,Medtronic Plc,"135,189",bmo,1.46,1.54,+0.08 ,+5.48% ,3.24%
2,SPLK,Splunk Inc.,"20,745",amc,-0.15,0.02,+0.17 ,+113.33% ,-7.33%
3,WB,Weibo Corporati...,"9,081",bmo,0.55,0.56,+0.01 ,+1.82% ,-11.28%
4,HPE,Hewlett Packard...,"19,873",amc,0.36,0.42,+0.06 ,+16.67% ,0.49%
5,ROST,"Ross Stores, In...","38,880",amc,1.12,1.13,+0.01 ,+0.89% ,-1.83%
6,HPQ,Hp Inc.,"32,220",amc,0.51,0.53,+0.02 ,+3.92% ,4.38%
7,TD,Toronto Dominio...,"107,550",bmo,1.25,1.31,+0.06 ,+4.80% ,1.89%
8,DECK,Deckers Outdoor...,"5,076",amc,0.10,0.85,+0.75 ,+750.00% ,4.10%
9,INTU,Intuit Inc.,"72,412",amc,5.39,5.55,+0.16 ,+2.97% ,6.70%
10,ADSK,"Autodesk, Inc.","37,184",amc,0.47,0.45,-0.02 ,-4.26% ,-4.91%
11,HRL,Hormel Foods Co...,"22,102",bmo,0.45,0.46,+0.01 ,+2.22% ,-0.91%
12,DXC,Dxc Technology...,"14,902",amc,2.07,2.19,+0.12 ,+5.80% ,2.12%
13,RY,Royal Bank Of C...,"115,333",bmo,1.63,1.67,+0.04 ,+2.45% ,-2.84%
14,SINA,Sina Corporatio...,"2,890",bmo,0.44,0.40,-0.04 ,-9.09% ,-10.12%
15,BJ,Bj's Wholesale...,"3,415",bmo,0.25,0.26,+0.01 ,+4.00% ,2.91%
16,LGF.A,Lions Gate Ente...,"2,592",amc,0.18,0.11,-0.07 ,-38.89% ,-6.88%
17,TNK,Teekay Tankers...,338,bmo,0.05,0.05,0.00 ,0.00% ,-9.63%
18,TTC,Toro Company (t...,"7,701",bmo,1.15,1.17,+0.02 ,+1.74% ,-5.60%
19,VSAT,Viasat Inc.,"4,981",amc,-0.25,0.33,+0.58 ,+232.00% ,7.31%
20,ROLL,Rbc Bearings In...,"4,009",bmo,1.22,1.33,+0.11 ,+9.02% ,1.04%
21,BRC,Brady Corporati...,"2,668",bmo,0.57,0.65,+0.08 ,+14.04% ,3.94%
22,WMS,Advanced Draina...,"1,868",bmo,-0.02,0.01,+0.03 ,+150.00% ,8.97%
23,TGP,Teekay Lng Part...,"1,192",bmo,0.33,0.34,+0.01 ,+3.03% ,-2.65%
24,VIOT,Viomi Technolog...,625,bmo,0.17,0.11,-0.06 ,-35.29% ,-6.49%
