timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-07-24,160.91,163.8,160.13,161.94,161.94,256712,0.0,1.0
2019-07-23,162.5,163.3964,158.06,161.43,161.43,385394,0.0,1.0
2019-07-22,166.14,166.5243,162.6614,163.11,163.11,319786,0.0,1.0
2019-07-19,167.36,167.99,164.07,165.46,165.46,294017,0.0,1.0
2019-07-18,162.65,166.5,162.5101,166.01,166.01,270126,0.0,1.0
2019-07-17,167.0,167.0,161.52,163.0,163.0,369179,0.0,1.0
2019-07-16,168.37,168.72,165.5,166.24,166.24,247289,0.0,1.0
2019-07-15,171.2,171.21,166.96,167.66,167.66,363104,0.0,1.0
2019-07-12,173.71,173.71,169.72,172.45,172.45,215356,0.0,1.0
2019-07-11,174.1,174.8,169.3,174.63,174.63,453931,0.0,1.0
2019-07-10,178.0,180.75,172.23,172.7,172.7,452279,0.0,1.0
2019-07-09,173.0,178.3,172.4085,177.82,177.82,373015,0.0,1.0
2019-07-08,172.0,173.4,168.65,173.15,173.15,331711,0.0,1.0
2019-07-05,174.01,178.5,171.5,172.0,172.0,360927,0.0,1.0
2019-07-03,171.32,176.19,169.76,175.77,175.77,154889,0.0,1.0
2019-07-02,172.6,172.7,169.27,170.84,170.84,270496,0.0,1.0
2019-07-01,175.42,175.42,171.6233,172.64,172.64,289573,0.0,1.0
2019-06-28,171.25,173.3016,169.85,172.39,172.39,256721,0.0,1.0
2019-06-27,168.35,170.44,164.62,170.2,170.2,357466,0.0,1.0
2019-06-26,173.31,173.31,168.12,168.7,168.7,202717,0.0,1.0
2019-06-25,172.47,174.3572,170.52,171.79,171.79,155200,0.0,1.0
2019-06-24,174.0,175.278,169.14,172.27,172.27,291662,0.0,1.0
2019-06-21,174.97,175.43,172.15,173.63,173.63,341126,0.0,1.0
2019-06-20,177.72,179.15,175.37,175.8,175.8,227746,0.0,1.0
2019-06-19,175.77,177.17,174.13,175.82,175.82,185385,0.0,1.0
2019-06-18,170.58,177.34,170.58,176.0,176.0,297987,0.0,1.0
2019-06-17,171.82,172.07,167.91,170.32,170.32,445491,0.0,1.0
2019-06-14,175.69,175.69,170.2535,170.88,170.88,314618,0.0,1.0
2019-06-13,175.65,178.0298,175.23,175.74,175.74,149943,0.0,1.0
2019-06-12,177.51,178.63,171.9,176.71,176.71,261313,0.0,1.0
2019-06-11,175.27,179.74,173.67,178.21,178.21,294643,0.0,1.0
2019-06-10,173.7,175.7,172.34,174.37,174.37,202819,0.0,1.0
2019-06-07,175.9,177.6753,170.64,171.74,171.74,526770,0.0,1.0
2019-06-06,178.61,179.8,174.29,175.74,175.74,178612,0.0,1.0
2019-06-05,181.23,181.61,176.19,177.99,177.99,206956,0.0,1.0
2019-06-04,177.29,182.05,176.8,181.19,181.19,273050,0.0,1.0
2019-06-03,173.17,178.3,172.5,175.64,175.64,272645,0.0,1.0
2019-05-31,173.86,177.56,172.0,173.24,173.24,454260,0.0,1.0
2019-05-30,180.8,181.555,175.5,176.53,176.53,318347,0.0,1.0
2019-05-29,179.58,181.51,176.13,181.01,181.01,427735,0.0,1.0
2019-05-28,183.02,186.71,180.5653,181.22,181.22,314074,0.0,1.0
2019-05-24,185.19,187.69,181.5,183.62,183.62,316770,0.0,1.0
2019-05-23,185.96,185.96,179.35,184.69,184.69,358650,0.0,1.0
2019-05-22,184.36,188.76,181.27,187.21,187.21,358385,0.0,1.0
2019-05-21,180.0,186.27,179.275,184.0,184.0,571269,0.0,1.0
2019-05-20,174.23,179.2,171.71,178.88,178.88,451063,0.0,1.0
2019-05-17,179.9,180.75,174.02,175.05,175.05,410152,0.0,1.0
2019-05-16,179.86,182.535,178.903,180.6,180.6,330081,0.0,1.0
2019-05-15,175.58,180.15,175.1141,178.98,178.98,440999,0.0,1.0
2019-05-14,174.86,178.41,173.06,176.84,176.84,323221,0.0,1.0
2019-05-13,174.0,176.23,172.5,173.06,173.06,468519,0.0,1.0
2019-05-10,182.32,182.32,174.61,178.31,178.31,589298,0.0,1.0
2019-05-09,182.5,183.517,178.53,182.76,182.76,416620,0.0,1.0
2019-05-08,185.54,186.36,183.5,185.49,185.49,484255,0.0,1.0
2019-05-07,195.75,196.0,181.5,182.73,182.73,1938571,0.0,1.0
2019-05-06,172.13,181.28,171.5569,180.09,180.09,1189897,0.0,1.0
2019-05-03,172.19,175.88,170.3,175.5,175.5,435659,0.0,1.0
2019-05-02,165.0,173.42,163.72,173.16,173.16,364845,0.0,1.0
2019-05-01,170.14,171.0209,163.19,165.99,165.99,303945,0.0,1.0
2019-04-30,172.26,172.4,167.3702,169.31,169.31,182736,0.0,1.0
2019-04-29,168.1,173.0,167.305,171.95,171.95,315071,0.0,1.0
2019-04-26,162.8,169.285,162.3,167.4,167.4,280073,0.0,1.0
2019-04-25,159.08,163.41,157.3,162.45,162.45,245813,0.0,1.0
2019-04-24,165.92,166.05,160.26,161.03,161.03,236751,0.0,1.0
2019-04-23,161.56,167.43,160.6386,165.56,165.56,399333,0.0,1.0
2019-04-22,155.9,163.1489,155.87,161.98,161.98,462892,0.0,1.0
2019-04-18,157.72,158.0,151.32,155.87,155.87,467506,0.0,1.0
2019-04-17,162.82,163.18,155.34,155.74,155.74,608916,0.0,1.0
2019-04-16,164.42,165.23,160.61,162.77,162.77,320781,0.0,1.0
2019-04-15,167.85,168.99,162.875,164.39,164.39,419442,0.0,1.0
2019-04-12,172.22,172.42,165.81,167.82,167.82,409634,0.0,1.0
2019-04-11,171.56,173.0767,169.62,171.84,171.84,316175,0.0,1.0
2019-04-10,168.65,173.96,168.05,172.32,172.32,437308,0.0,1.0
2019-04-09,172.75,174.0,167.69,168.61,168.61,592235,0.0,1.0
2019-04-08,165.76,167.89,165.38,167.54,167.54,368483,0.0,1.0
2019-04-05,161.87,166.29,161.36,165.28,165.28,415580,0.0,1.0
2019-04-04,165.1,166.8,159.0235,161.71,161.71,324012,0.0,1.0
2019-04-03,166.55,166.96,163.52,165.05,165.05,238693,0.0,1.0
2019-04-02,168.4,169.99,164.96,165.65,165.65,255979,0.0,1.0
2019-04-01,169.54,171.74,167.78,168.14,168.14,378752,0.0,1.0
2019-03-29,164.94,169.22,163.08,168.57,168.57,306874,0.0,1.0
2019-03-28,165.56,166.89,162.51,164.39,164.39,252636,0.0,1.0
2019-03-27,166.54,168.1999,162.34,163.72,163.72,209513,0.0,1.0
2019-03-26,166.23,167.44,163.51,166.96,166.96,223923,0.0,1.0
2019-03-25,168.75,169.65,162.6,165.02,165.02,370620,0.0,1.0
2019-03-22,175.9,176.49,167.2347,168.83,168.83,540782,0.0,1.0
2019-03-21,169.43,177.373,168.0,176.0,176.0,478447,0.0,1.0
2019-03-20,167.41,171.88,166.7667,170.4,170.4,330085,0.0,1.0
2019-03-19,169.11,169.515,165.02,168.11,168.11,288204,0.0,1.0
2019-03-18,171.33,172.96,166.69,168.61,168.61,289646,0.0,1.0
2019-03-15,166.61,170.08,165.2,169.32,169.32,352028,0.0,1.0
2019-03-14,169.17,170.77,165.61,166.57,166.57,265147,0.0,1.0
2019-03-13,173.54,174.068,168.05,169.33,169.33,363766,0.0,1.0
2019-03-12,170.43,173.0,169.01,170.97,170.97,256652,0.0,1.0
2019-03-11,164.02,170.28,163.46,169.29,169.29,314364,0.0,1.0
2019-03-08,161.97,165.0,161.24,163.16,163.16,338631,0.0,1.0
2019-03-07,164.57,166.9487,160.24,165.81,165.81,509804,0.0,1.0
2019-03-06,172.26,172.9408,163.96,166.22,166.22,615049,0.0,1.0
2019-03-05,176.0,177.99,172.42,172.57,172.57,422005,0.0,1.0
2019-03-04,179.0,182.23,175.27,176.43,176.43,1019979,0.0,1.0
2019-03-01,173.48,178.0,170.74,177.34,177.34,676406,0.0,1.0
2019-02-28,170.9,175.0,169.0,172.01,172.01,861560,0.0,1.0
2019-02-27,166.03,179.62,166.0,173.99,173.99,2455594,0.0,1.0
2019-02-26,150.48,153.25,146.42,152.89,152.89,413244,0.0,1.0
2019-02-25,150.79,153.0,148.6,150.81,150.81,507457,0.0,1.0
2019-02-22,145.18,152.48,145.18,151.6,151.6,492910,0.0,1.0
2019-02-21,145.53,148.5,140.44,143.95,143.95,355382,0.0,1.0
2019-02-20,150.37,151.38,145.205,145.88,145.88,494720,0.0,1.0
2019-02-19,150.45,152.422,148.52,150.17,150.17,352349,0.0,1.0
2019-02-15,152.0,153.64,149.6,150.49,150.49,406172,0.0,1.0
2019-02-14,150.0,151.5,148.51,151.29,151.29,355790,0.0,1.0
2019-02-13,148.58,152.19,147.5501,150.22,150.22,553042,0.0,1.0
2019-02-12,145.05,149.645,144.6,147.53,147.53,393575,0.0,1.0
2019-02-11,146.66,148.38,143.69,144.55,144.55,289042,0.0,1.0
2019-02-08,138.07,148.9,137.33,146.76,146.76,770504,0.0,1.0
2019-02-07,143.07,143.4075,137.17,139.11,139.11,443280,0.0,1.0
2019-02-06,146.01,146.62,143.23,144.24,144.24,310528,0.0,1.0
2019-02-05,147.23,149.7,146.0,146.94,146.94,325036,0.0,1.0
2019-02-04,147.31,148.46,144.88,147.03,147.03,412601,0.0,1.0
2019-02-01,143.82,148.4,142.95,146.37,146.37,477421,0.0,1.0
2019-01-31,139.9,143.48,139.16,142.75,142.75,272349,0.0,1.0
2019-01-30,136.51,140.91,135.73,140.44,140.44,279925,0.0,1.0
2019-01-29,137.95,137.95,134.59,135.87,135.87,275666,0.0,1.0
2019-01-28,137.61,138.2425,133.37,138.07,138.07,321403,0.0,1.0
2019-01-25,138.37,139.685,135.6,138.56,138.56,340512,0.0,1.0
2019-01-24,134.81,139.1,134.01,138.25,138.25,430659,0.0,1.0
2019-01-23,140.5,142.99,133.0,135.75,135.75,677442,0.0,1.0
2019-01-22,136.74,142.4299,136.0,139.26,139.26,617462,0.0,1.0
2019-01-18,136.16,137.41,134.02,137.29,137.29,537519,0.0,1.0
2019-01-17,129.07,135.34,128.69,134.5,134.5,678444,0.0,1.0
2019-01-16,128.54,132.97,127.301,128.61,128.61,580010,0.0,1.0
2019-01-15,123.1,130.33,122.13,128.54,128.54,622984,0.0,1.0
2019-01-14,124.18,126.76,119.28,123.93,123.93,601247,0.0,1.0
2019-01-11,125.29,127.0,122.25,125.5,125.5,563518,0.0,1.0
2019-01-10,118.8,128.0,116.94,125.34,125.34,843504,0.0,1.0
2019-01-09,118.05,122.5,118.0,119.54,119.54,595187,0.0,1.0
2019-01-08,116.2,117.865,112.2,117.41,117.41,703411,0.0,1.0
2019-01-07,111.16,116.42,108.4,114.66,114.66,668424,0.0,1.0
2019-01-04,101.88,109.735,100.6,108.88,108.88,669020,0.0,1.0
2019-01-03,101.12,103.51,99.55,99.69,99.69,424077,0.0,1.0
2019-01-02,96.17,102.69,95.0,101.01,101.01,493117,0.0,1.0
2018-12-31,96.39,98.26,95.75,97.39,97.39,399583,0.0,1.0
2018-12-28,94.4,96.49,92.8,95.4,95.4,458790,0.0,1.0
2018-12-27,96.74,97.35,90.14,94.36,94.36,649192,0.0,1.0
2018-12-26,98.0,99.29,93.24,98.28,98.28,462721,0.0,1.0
2018-12-24,95.0,99.53,92.221,98.05,98.05,290607,0.0,1.0
2018-12-21,104.38,104.8115,95.71,96.36,96.36,715801,0.0,1.0
2018-12-20,108.94,109.59,99.6,104.11,104.11,838223,0.0,1.0
2018-12-19,112.34,115.63,107.86,110.03,110.03,458720,0.0,1.0
2018-12-18,119.21,119.7999,110.81,112.81,112.81,623059,0.0,1.0
2018-12-17,120.42,123.0,118.39,119.15,119.15,517899,0.0,1.0
2018-12-14,119.57,121.21,118.503,119.53,119.53,324681,0.0,1.0
2018-12-13,125.43,126.61,120.04,120.86,120.86,310275,0.0,1.0
2018-12-12,123.84,127.33,123.05,125.28,125.28,197576,0.0,1.0
2018-12-11,124.15,124.15,120.635,122.99,122.99,219610,0.0,1.0
2018-12-10,125.03,125.83,120.25,122.78,122.78,277477,0.0,1.0
2018-12-07,123.95,127.94,122.555,124.84,124.84,432596,0.0,1.0
2018-12-06,124.51,125.02,119.4998,122.72,122.72,538386,0.0,1.0
2018-12-04,126.72,131.33,126.48,127.05,127.05,632374,0.0,1.0
2018-12-03,125.0,127.31,123.5,126.25,126.25,398574,0.0,1.0
2018-11-30,124.48,124.48,119.5,123.02,123.02,389350,0.0,1.0
2018-11-29,121.44,125.857,120.73,122.15,122.15,340665,0.0,1.0
2018-11-28,119.0,122.77,116.58,121.53,121.53,791101,0.0,1.0
2018-11-27,126.8,127.3953,120.32,121.72,121.72,559619,0.0,1.0
2018-11-26,126.77,133.1608,126.53,127.7,127.7,640359,0.0,1.0
2018-11-23,124.56,127.51,123.43,124.05,124.05,169042,0.0,1.0
2018-11-21,123.63,126.52,121.25,125.46,125.46,470772,0.0,1.0
2018-11-20,120.91,124.1338,117.74,121.21,121.21,398853,0.0,1.0
2018-11-19,132.5,133.89,122.26,125.39,125.39,609558,0.0,1.0
2018-11-16,129.96,132.88,128.255,132.3,132.3,408176,0.0,1.0
2018-11-15,128.57,131.31,125.66,130.34,130.34,431958,0.0,1.0
2018-11-14,133.48,135.27,126.84,129.25,129.25,602842,0.0,1.0
2018-11-13,136.93,138.8179,130.56,132.18,132.18,364702,0.0,1.0
2018-11-12,137.0,138.66,131.76,134.32,134.32,428160,0.0,1.0
2018-11-09,146.5,146.605,134.329,137.87,137.87,773688,0.0,1.0
2018-11-08,150.73,151.3,146.435,148.09,148.09,357610,0.0,1.0
2018-11-07,143.57,152.28,142.035,150.73,150.73,652980,0.0,1.0
2018-11-06,144.84,145.265,140.19,142.67,142.67,347779,0.0,1.0
2018-11-05,146.5,146.8,141.7,143.62,143.62,303136,0.0,1.0
2018-11-02,150.0,151.962,144.62,145.71,145.71,454336,0.0,1.0
2018-11-01,139.41,148.96,138.055,147.25,147.25,550559,0.0,1.0
2018-10-31,133.88,139.235,133.0,137.49,137.49,353451,0.0,1.0
2018-10-30,130.0,136.648,130.0,131.93,131.93,426411,0.0,1.0
2018-10-29,139.35,139.49,131.48,133.69,133.69,461855,0.0,1.0
2018-10-26,136.4,137.99,133.8061,135.9,135.9,511580,0.0,1.0
2018-10-25,137.25,141.5,135.0,138.21,138.21,424423,0.0,1.0
2018-10-24,142.43,145.52,135.78,136.17,136.17,749901,0.0,1.0
2018-10-23,134.51,143.48,134.5,143.2,143.2,717059,0.0,1.0
2018-10-22,142.96,144.02,131.4055,139.66,139.66,757134,0.0,1.0
2018-10-19,146.06,148.38,141.7,142.59,142.59,412397,0.0,1.0
2018-10-18,146.87,148.57,142.2923,145.31,145.31,425287,0.0,1.0
2018-10-17,147.78,149.41,141.23,147.23,147.23,563001,0.0,1.0
2018-10-16,147.35,149.66,143.88,147.47,147.47,578694,0.0,1.0
2018-10-15,145.63,146.8,143.05,143.23,143.23,458480,0.0,1.0
2018-10-12,144.66,146.35,142.12,143.32,143.32,471030,0.0,1.0
2018-10-11,139.07,146.98,137.27,140.96,140.96,1005391,0.0,1.0
2018-10-10,146.19,147.39,139.1,139.44,139.44,673844,0.0,1.0
2018-10-09,145.31,149.43,144.0,146.2,146.2,439782,0.0,1.0
2018-10-08,152.0,152.65,143.21,146.06,146.06,729283,0.0,1.0
2018-10-05,157.79,159.5,147.92,151.72,151.72,739236,0.0,1.0
2018-10-04,163.01,163.79,154.26,156.95,156.95,805057,0.0,1.0
2018-10-03,164.5,167.3,160.25,164.07,164.07,1332489,0.0,1.0
2018-10-02,164.99,167.67,157.47,162.33,162.33,1116052,0.0,1.0
2018-10-01,174.52,175.0,166.4,167.26,167.26,546488,0.0,1.0
2018-09-28,178.9,179.0,170.2781,172.74,172.74,940443,0.0,1.0
2018-09-27,169.18,179.65,167.0,174.5,174.5,2308152,0.0,1.0
2018-09-26,170.0,172.4,161.6,163.12,163.12,631769,0.0,1.0
2018-09-25,167.56,173.66,166.64,170.0,170.0,634433,0.0,1.0
2018-09-24,164.16,169.4999,162.0884,166.52,166.52,523537,0.0,1.0
2018-09-21,170.01,172.5,163.0,164.98,164.98,975812,0.0,1.0
2018-09-20,155.03,174.5,154.47,170.1,170.1,2899800,0.0,1.0
2018-09-19,154.0,166.42,150.101,153.64,153.64,2464533,0.0,1.0
2018-09-18,141.54,151.71,140.38,149.2,149.2,713691,0.0,1.0
2018-09-17,141.31,146.8875,140.5,140.94,140.94,250925,0.0,1.0
2018-09-14,140.71,143.8086,139.7,141.18,141.18,198771,0.0,1.0
2018-09-13,141.33,142.0,138.6,141.72,141.72,171866,0.0,1.0
2018-09-12,139.77,140.99,137.28,140.82,140.82,167361,0.0,1.0
2018-09-11,141.08,141.52,137.28,139.68,139.68,162887,0.0,1.0
2018-09-10,143.27,144.62,140.07,140.91,140.91,132595,0.0,1.0
2018-09-07,141.12,144.69,140.0,141.94,141.94,279485,0.0,1.0
2018-09-06,144.13,145.614,137.77,139.63,139.63,190606,0.0,1.0
2018-09-05,142.09,147.8,141.7,144.82,144.82,272488,0.0,1.0
2018-09-04,146.19,146.51,140.05,143.25,143.25,286192,0.0,1.0
2018-08-31,146.1,147.24,144.01,146.78,146.78,133622,0.0,1.0
2018-08-30,148.09,148.88,145.516,146.62,146.62,210779,0.0,1.0
2018-08-29,147.04,148.3,144.7565,147.8,147.8,237150,0.0,1.0
2018-08-28,146.57,147.84,143.894,146.17,146.17,218084,0.0,1.0
2018-08-27,143.99,148.54,143.57,147.19,147.19,319420,0.0,1.0
2018-08-24,144.15,144.6555,141.91,143.29,143.29,194977,0.0,1.0
2018-08-23,145.0,146.3379,141.1913,143.12,143.12,233963,0.0,1.0
2018-08-22,137.56,144.7,137.25,144.17,144.17,316370,0.0,1.0
2018-08-21,134.21,138.5852,133.61,137.49,137.49,269153,0.0,1.0
2018-08-20,136.06,136.7145,132.661,134.26,134.26,227083,0.0,1.0
2018-08-17,133.19,136.5,132.44,136.06,136.06,253907,0.0,1.0
2018-08-16,133.59,134.52,130.3,133.93,133.93,158561,0.0,1.0
2018-08-15,133.45,135.1107,130.0,132.55,132.55,318749,0.0,1.0
2018-08-14,132.17,135.22,131.4,133.48,133.48,349387,0.0,1.0
2018-08-13,135.99,135.99,130.79,132.18,132.18,247857,0.0,1.0
2018-08-10,135.1,138.49,133.6,134.955,134.955,225583,0.0,1.0
2018-08-09,133.94,139.42,130.37,135.92,135.92,423553,0.0,1.0
2018-08-08,129.42,138.0,129.2547,134.46,134.46,675056,0.0,1.0
2018-08-07,130.09,130.94,125.5,129.0,129.0,477481,0.0,1.0
2018-08-06,130.6,131.34,128.31,130.0,130.0,420427,0.0,1.0
2018-08-03,133.81,134.0,130.1611,130.5,130.5,233679,0.0,1.0
2018-08-02,134.51,135.48,132.47,133.81,133.81,201071,0.0,1.0
2018-08-01,134.73,136.27,133.3037,134.61,134.61,180763,0.0,1.0
2018-07-31,131.36,137.09,131.36,135.07,135.07,358109,0.0,1.0
2018-07-30,139.0,139.98,130.82,133.31,133.31,592942,0.0,1.0
2018-07-27,142.99,143.175,138.75,138.99,138.99,244103,0.0,1.0
2018-07-26,140.2,144.25,139.56,142.51,142.51,249291,0.0,1.0
2018-07-25,140.76,142.97,140.26,141.51,141.51,216359,0.0,1.0
2018-07-24,144.0,144.99,140.31,141.88,141.88,306458,0.0,1.0
2018-07-23,145.69,145.9717,143.37,143.95,143.95,219773,0.0,1.0
2018-07-20,148.09,149.5,145.19,146.22,146.22,313669,0.0,1.0
2018-07-19,148.27,150.41,147.74,148.61,148.61,334281,0.0,1.0
2018-07-18,146.68,149.46,144.31,148.88,148.88,218183,0.0,1.0
2018-07-17,146.77,147.0,145.02,146.36,146.36,379856,0.0,1.0
2018-07-16,152.38,152.5,146.1,148.01,148.01,404171,0.0,1.0
2018-07-13,150.75,152.39,150.011,151.77,151.77,348253,0.0,1.0
2018-07-12,140.15,151.05,140.15,149.83,149.83,763046,0.0,1.0
2018-07-11,144.66,145.29,142.06,144.85,144.85,218886,0.0,1.0
2018-07-10,145.17,146.83,143.165,145.32,145.32,332531,0.0,1.0
2018-07-09,141.91,146.19,137.44,145.53,145.53,536660,0.0,1.0
2018-07-06,140.09,142.832,140.0272,141.26,141.26,194139,0.0,1.0
2018-07-05,142.92,143.0,139.01,140.72,140.72,229768,0.0,1.0
2018-07-03,141.66,143.3,138.5,141.84,141.84,198373,0.0,1.0
2018-07-02,138.99,141.1,134.33,140.78,140.78,436488,0.0,1.0
2018-06-29,139.0,140.32,137.37,139.54,139.54,328538,0.0,1.0
2018-06-28,136.81,140.23,130.5,138.46,138.46,771364,0.0,1.0
2018-06-27,146.0,146.5,135.29,138.03,138.03,1125320,0.0,1.0
2018-06-26,154.0,154.96,140.65,146.51,146.51,1256769,0.0,1.0
2018-06-25,153.0,157.0,142.0,144.76,144.76,1209696,0.0,1.0
2018-06-22,151.48,152.76,149.02,151.25,151.25,324739,0.0,1.0
2018-06-21,154.76,155.6,150.74,151.01,151.01,309870,0.0,1.0
2018-06-20,150.98,153.605,149.44,152.53,152.53,312603,0.0,1.0
2018-06-19,149.38,150.5899,148.139,148.93,148.93,295158,0.0,1.0
2018-06-18,145.95,150.52,145.15,150.22,150.22,370258,0.0,1.0
2018-06-15,148.62,148.84,145.32,146.28,146.28,434751,0.0,1.0
2018-06-14,151.95,153.2,147.72,148.62,148.62,646232,0.0,1.0
2018-06-13,155.12,156.31,151.2,151.81,151.81,349751,0.0,1.0
2018-06-12,155.86,159.21,154.1,155.12,155.12,320699,0.0,1.0
2018-06-11,159.0,159.0,152.8,155.24,155.24,493610,0.0,1.0
2018-06-08,157.92,160.16,157.0,158.54,158.54,246118,0.0,1.0
2018-06-07,161.88,162.16,155.62,157.41,157.41,349922,0.0,1.0
2018-06-06,160.0,162.82,159.54,160.89,160.89,394193,0.0,1.0
2018-06-05,160.76,161.845,159.0,159.9,159.9,267981,0.0,1.0
2018-06-04,163.7,163.7,159.35,160.76,160.76,320672,0.0,1.0
2018-06-01,163.3,164.76,160.88,162.22,162.22,345207,0.0,1.0
2018-05-31,162.1,163.73,160.53,160.99,160.99,237768,0.0,1.0
2018-05-30,163.58,164.0,160.99,162.01,162.01,285829,0.0,1.0
2018-05-29,161.0,164.16,159.132,162.16,162.16,374248,0.0,1.0
2018-05-25,159.41,161.815,158.5,161.1,161.1,275801,0.0,1.0
2018-05-24,156.99,160.36,156.1802,159.96,159.96,356822,0.0,1.0
2018-05-23,151.33,158.71,151.33,158.22,158.22,373257,0.0,1.0
2018-05-22,154.01,154.075,150.355,151.81,151.81,342458,0.0,1.0
2018-05-21,156.5,160.545,149.89,151.94,151.94,687767,0.0,1.0
2018-05-18,150.26,155.36,150.17,154.7,154.7,486061,0.0,1.0
2018-05-17,151.01,151.822,148.8,150.27,150.27,475982,0.0,1.0
2018-05-16,147.78,151.98,147.7,150.68,150.68,778268,0.0,1.0
2018-05-15,145.45,147.96,143.51,147.65,147.65,307603,0.0,1.0
2018-05-14,146.25,147.28,141.28,144.54,144.54,401193,0.0,1.0
2018-05-11,143.88,146.76,143.1802,145.97,145.97,353549,0.0,1.0
2018-05-10,145.0,145.5,142.1306,144.29,144.29,277694,0.0,1.0
2018-05-09,144.2,145.5,141.0,144.83,144.83,415781,0.0,1.0
2018-05-08,145.46,149.95,143.58,144.56,144.56,506640,0.0,1.0
2018-05-07,141.0,147.5,140.27,145.46,145.46,514324,0.0,1.0
2018-05-04,136.38,140.91,135.57,140.81,140.81,329456,0.0,1.0
2018-05-03,138.1,140.1812,134.7,136.38,136.38,262703,0.0,1.0
2018-05-02,135.2,140.79,135.2,137.59,137.59,435289,0.0,1.0
2018-05-01,132.88,135.7584,131.11,135.17,135.17,209004,0.0,1.0
2018-04-30,136.92,136.92,131.251,132.91,132.91,365491,0.0,1.0
2018-04-27,137.91,139.0484,135.06,135.71,135.71,290678,0.0,1.0
2018-04-26,139.25,139.73,136.6,136.78,136.78,373255,0.0,1.0
2018-04-25,136.63,139.285,134.04,138.59,138.59,463031,0.0,1.0
2018-04-24,138.0,142.5397,135.06,135.91,135.91,885007,0.0,1.0
2018-04-23,133.0,137.613,129.89,137.01,137.01,487407,0.0,1.0
2018-04-20,136.14,136.25,127.8001,132.43,132.43,701787,0.0,1.0
2018-04-19,139.5,143.22,130.69,134.09,134.09,1471271,0.0,1.0
2018-04-18,136.82,136.96,130.0111,133.39,133.39,365023,0.0,1.0
2018-04-17,131.28,136.54,130.3,134.13,134.13,1744270,0.0,1.0
2018-04-16,126.42,126.95,120.47,120.58,120.58,578328,0.0,1.0
2018-04-13,123.92,127.78,122.2905,123.95,123.95,377083,0.0,1.0
2018-04-12,120.0,123.16,119.0,122.51,122.51,274988,0.0,1.0
2018-04-11,115.75,119.47,115.75,118.51,118.51,165117,0.0,1.0
2018-04-10,116.0,117.28,114.46,116.09,116.09,316051,0.0,1.0
2018-04-09,112.05,116.685,111.63,114.33,114.33,191408,0.0,1.0
2018-04-06,113.48,115.28,109.791,110.82,110.82,185349,0.0,1.0
2018-04-05,112.46,114.93,111.52,114.29,114.29,210230,0.0,1.0
2018-04-04,109.86,112.69,109.5505,112.18,112.18,358718,0.0,1.0
2018-04-03,106.1,111.86,105.74,111.57,111.57,410343,0.0,1.0
2018-04-02,112.53,113.03,105.12,105.86,105.86,438861,0.0,1.0
2018-03-29,110.55,113.2,109.4,112.67,112.67,185242,0.0,1.0
2018-03-28,110.83,111.425,108.03,110.42,110.42,210859,0.0,1.0
2018-03-27,114.56,114.56,109.9,110.27,110.27,277726,0.0,1.0
2018-03-26,117.19,118.515,112.16,115.03,115.03,289723,0.0,1.0
